Attaching to ozones3-haproxy_om_1, ozones3-haproxy_datanode_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_s3g_1, ozones3-haproxy_datanode_2, ozones3-haproxy_datanode_3, ozones3-haproxy_scm_1, ozones3-haproxy_s3g3_1, ozones3-haproxy_s3g2_1
om_1        | No '-XX:...' jvm parameters are set. Adding safer GC settings '-XX:ParallelGCThreads=8 -XX:+UseConcMarkSweepGC -XX:CMSInitiatingOccupancyFraction=70 -XX:+CMSParallelRemarkEnabled' to the OZONE_OPTS
scm_1       | 2021-05-31 09:31:12,541 [Listener at 0.0.0.0/9860] INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.hdds.server.http.HttpServer2$QuotingInputFilter)
scm_1       | 2021-05-31 09:31:12,543 [Listener at 0.0.0.0/9860] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context scm
scm_1       | 2021-05-31 09:31:12,556 [Listener at 0.0.0.0/9860] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
scm_1       | 2021-05-31 09:31:12,557 [Listener at 0.0.0.0/9860] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
scm_1       | 2021-05-31 09:31:12,566 [IPC Server handler 0 on default port 9861] INFO node.SCMNodeManager: Registered Data node : e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d{ip: 172.24.0.10, host: ozones3-haproxy_datanode_1.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}
scm_1       | 2021-05-31 09:31:12,588 [EventQueue-NodeRegistrationContainerReportForContainerSafeModeRule] INFO safemode.SCMSafeModeManager: ContainerSafeModeRule rule is successfully validated
scm_1       | 2021-05-31 09:31:12,609 [EventQueue-NodeRegistrationContainerReportForDataNodeSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. 1 DataNodes registered, 3 required.
scm_1       | 2021-05-31 09:31:12,625 [EventQueue-NewNodeForNewNodeHandler] INFO pipeline.BackgroundPipelineCreator: trigger a one-shot run on RatisPipelineUtilsThread.
scm_1       | 2021-05-31 09:31:12,667 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:12,677 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=a2ebe312-10cf-4582-a02f-b9efcea8b973 to datanode:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d
scm_1       | 2021-05-31 09:31:12,724 [RatisPipelineUtilsThread - 0] INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: a2ebe312-10cf-4582-a02f-b9efcea8b973, Nodes: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d{ip: 172.24.0.10, host: ozones3-haproxy_datanode_1.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/ONE, State:ALLOCATED, leaderId:, CreationTimestamp2021-05-31T09:31:12.675Z].
scm_1       | 2021-05-31 09:31:12,807 [Listener at 0.0.0.0/9860] INFO http.HttpServer2: Jetty bound to port 9876
scm_1       | 2021-05-31 09:31:12,808 [Listener at 0.0.0.0/9860] INFO server.Server: jetty-9.4.35.v20201120; built: 2020-11-20T21:17:03.964Z; git: bdc54f03a5e0a7e280fab27f55c3c75ee8da89fb; jvm 11.0.10+9-LTS
scm_1       | 2021-05-31 09:31:12,945 [IPC Server handler 3 on default port 9861] INFO net.NetworkTopologyImpl: Added a new node: /default-rack/d7f9695a-0d28-4334-8c21-b92db3761fb1
scm_1       | 2021-05-31 09:31:12,964 [EventQueue-NewNodeForNewNodeHandler] INFO pipeline.BackgroundPipelineCreator: trigger a one-shot run on RatisPipelineUtilsThread.
scm_1       | 2021-05-31 09:31:12,964 [IPC Server handler 3 on default port 9861] INFO node.SCMNodeManager: Registered Data node : d7f9695a-0d28-4334-8c21-b92db3761fb1{ip: 172.24.0.8, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}
scm_1       | 2021-05-31 09:31:12,966 [EventQueue-NodeRegistrationContainerReportForContainerSafeModeRule] INFO safemode.SCMSafeModeManager: ContainerSafeModeRule rule is successfully validated
datanode_3  | 2021-05-31 09:31:22,492 [097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.write.byte-limit = 1073741824 (custom)
datanode_3  | 2021-05-31 09:31:22,500 [097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.watch.timeout = 180s (custom)
datanode_3  | 2021-05-31 09:31:22,507 [097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.watch.timeout.denomination = 1s (default)
datanode_3  | 2021-05-31 09:31:22,508 [097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.watch.element-limit = 65536 (default)
datanode_3  | 2021-05-31 09:31:22,521 [097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-LeaderElection1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: start 097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-LeaderStateImpl
datanode_3  | 2021-05-31 09:31:22,550 [097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-LeaderElection1] INFO segmented.SegmentedRaftLogWorker: 097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-SegmentedRaftLogWorker: Starting segment from index:0
datanode_3  | 2021-05-31 09:31:22,602 [097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-LeaderElection1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41: set configuration 0: [097093c8-cde7-4b6b-810e-afab397b3262|rpc:172.24.0.5:9856|admin:172.24.0.5:9857|client:172.24.0.5:9858|dataStream:|priority:1], old=null
datanode_3  | 2021-05-31 09:31:22,740 [097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-SegmentedRaftLogWorker] INFO segmented.SegmentedRaftLogWorker: 097093c8-cde7-4b6b-810e-afab397b3262@group-641E4A57ED41-SegmentedRaftLogWorker: created new log segment /data/metadata/ratis/f50da733-e5b8-45a0-b044-641e4a57ed41/current/log_inprogress_0
datanode_3  | 2021-05-31 09:31:24,780 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0: receive requestVote(ELECTION, e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, group-58A63AA440A0, 1, (t:0, i:0))
datanode_3  | 2021-05-31 09:31:24,781 [grpc-default-executor-1] INFO impl.VoteContext: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FOLLOWER: reject ELECTION from e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: our priority 1 > candidate's priority 0
datanode_3  | 2021-05-31 09:31:24,781 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0: changes role from  FOLLOWER to FOLLOWER at term 1 for candidate:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d
datanode_3  | 2021-05-31 09:31:24,782 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: shutdown 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState
datanode_3  | 2021-05-31 09:31:24,782 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: start 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState
datanode_3  | 2021-05-31 09:31:24,782 [097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState] INFO impl.FollowerState: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState was interrupted: {}
datanode_3  | java.lang.InterruptedException: sleep interrupted
datanode_3  | 	at java.base/java.lang.Thread.sleep(Native Method)
datanode_3  | 	at java.base/java.lang.Thread.sleep(Thread.java:339)
datanode_3  | 	at java.base/java.util.concurrent.TimeUnit.sleep(TimeUnit.java:446)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:324)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:309)
datanode_3  | 	at org.apache.ratis.server.impl.FollowerState.run(FollowerState.java:118)
datanode_3  | 2021-05-31 09:31:24,788 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0 replies to ELECTION vote request: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d<-097093c8-cde7-4b6b-810e-afab397b3262#0:FAIL-t1. Peer's state: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0:t1, leader=null, voted=null, raftlog=097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d|rpc:172.24.0.10:9856|admin:172.24.0.10:9857|client:172.24.0.10:9858|priority:0, d7f9695a-0d28-4334-8c21-b92db3761fb1|rpc:172.24.0.8:9856|admin:172.24.0.8:9857|client:172.24.0.8:9858|priority:0, 097093c8-cde7-4b6b-810e-afab397b3262|rpc:172.24.0.5:9856|admin:172.24.0.5:9857|client:172.24.0.5:9858|priority:1], old=null
datanode_3  | 2021-05-31 09:31:26,796 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7: receive requestVote(ELECTION, e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, group-EC3C28FD61D7, 2, (t:0, i:0))
datanode_3  | 2021-05-31 09:31:26,796 [grpc-default-executor-1] INFO impl.VoteContext: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FOLLOWER: accept ELECTION from e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: our priority 0 <= candidate's priority 0
datanode_3  | 2021-05-31 09:31:26,796 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7: changes role from  FOLLOWER to FOLLOWER at term 2 for candidate:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d
datanode_3  | 2021-05-31 09:31:26,797 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: shutdown 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState
datanode_3  | 2021-05-31 09:31:26,798 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: start 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState
datanode_3  | 2021-05-31 09:31:26,799 [097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState] INFO impl.FollowerState: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState was interrupted: {}
datanode_3  | java.lang.InterruptedException: sleep interrupted
datanode_3  | 	at java.base/java.lang.Thread.sleep(Native Method)
datanode_3  | 	at java.base/java.lang.Thread.sleep(Thread.java:339)
datanode_3  | 	at java.base/java.util.concurrent.TimeUnit.sleep(TimeUnit.java:446)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:324)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:309)
datanode_3  | 	at org.apache.ratis.server.impl.FollowerState.run(FollowerState.java:118)
datanode_3  | 2021-05-31 09:31:26,804 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7 replies to ELECTION vote request: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d<-097093c8-cde7-4b6b-810e-afab397b3262#0:OK-t2. Peer's state: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7:t2, leader=null, voted=e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, raftlog=097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d|rpc:172.24.0.10:9856|admin:172.24.0.10:9857|client:172.24.0.10:9858|priority:0, d7f9695a-0d28-4334-8c21-b92db3761fb1|rpc:172.24.0.8:9856|admin:172.24.0.8:9857|client:172.24.0.8:9858|priority:1, 097093c8-cde7-4b6b-810e-afab397b3262|rpc:172.24.0.5:9856|admin:172.24.0.5:9857|client:172.24.0.5:9858|priority:0], old=null
datanode_3  | 2021-05-31 09:31:29,931 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0: receive requestVote(ELECTION, e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, group-58A63AA440A0, 2, (t:0, i:0))
datanode_3  | 2021-05-31 09:31:29,931 [grpc-default-executor-1] INFO impl.VoteContext: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FOLLOWER: reject ELECTION from e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: our priority 1 > candidate's priority 0
datanode_3  | 2021-05-31 09:31:29,932 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0: changes role from  FOLLOWER to FOLLOWER at term 2 for candidate:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d
scm_1       | 2021-05-31 09:31:12,966 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:12,966 [EventQueue-NodeRegistrationContainerReportForDataNodeSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. 2 DataNodes registered, 3 required.
scm_1       | 2021-05-31 09:31:13,022 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=dd295746-1cc5-4960-bec9-6f68b53f2586 to datanode:d7f9695a-0d28-4334-8c21-b92db3761fb1
scm_1       | 2021-05-31 09:31:13,027 [RatisPipelineUtilsThread - 0] INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: dd295746-1cc5-4960-bec9-6f68b53f2586, Nodes: d7f9695a-0d28-4334-8c21-b92db3761fb1{ip: 172.24.0.8, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/ONE, State:ALLOCATED, leaderId:, CreationTimestamp2021-05-31T09:31:13.022Z].
scm_1       | 2021-05-31 09:31:13,057 [Listener at 0.0.0.0/9860] INFO server.session: DefaultSessionIdManager workerName=node0
scm_1       | 2021-05-31 09:31:13,093 [Listener at 0.0.0.0/9860] INFO server.session: No SessionScavenger set, using defaults
scm_1       | 2021-05-31 09:31:13,095 [Listener at 0.0.0.0/9860] INFO server.session: node0 Scavenging every 660000ms
scm_1       | 2021-05-31 09:31:13,164 [Listener at 0.0.0.0/9860] INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@48eb001a{logs,/logs,file:///var/log/hadoop/,AVAILABLE}
scm_1       | 2021-05-31 09:31:13,165 [Listener at 0.0.0.0/9860] INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@7cca01a8{static,/static,jar:file:/opt/hadoop/share/ozone/lib/hdds-server-scm-1.2.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
scm_1       | 2021-05-31 09:31:13,407 [IPC Server handler 99 on default port 9861] INFO net.NetworkTopologyImpl: Added a new node: /default-rack/097093c8-cde7-4b6b-810e-afab397b3262
scm_1       | 2021-05-31 09:31:13,412 [EventQueue-NewNodeForNewNodeHandler] INFO pipeline.BackgroundPipelineCreator: trigger a one-shot run on RatisPipelineUtilsThread.
scm_1       | 2021-05-31 09:31:13,413 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=f50da733-e5b8-45a0-b044-641e4a57ed41 to datanode:097093c8-cde7-4b6b-810e-afab397b3262
scm_1       | 2021-05-31 09:31:13,414 [RatisPipelineUtilsThread - 0] INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: f50da733-e5b8-45a0-b044-641e4a57ed41, Nodes: 097093c8-cde7-4b6b-810e-afab397b3262{ip: 172.24.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/ONE, State:ALLOCATED, leaderId:, CreationTimestamp2021-05-31T09:31:13.413Z].
scm_1       | 2021-05-31 09:31:13,414 [IPC Server handler 99 on default port 9861] INFO node.SCMNodeManager: Registered Data node : 097093c8-cde7-4b6b-810e-afab397b3262{ip: 172.24.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}
scm_1       | 2021-05-31 09:31:13,418 [EventQueue-NodeRegistrationContainerReportForContainerSafeModeRule] INFO safemode.SCMSafeModeManager: ContainerSafeModeRule rule is successfully validated
scm_1       | 2021-05-31 09:31:13,419 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:13,418 [EventQueue-NodeRegistrationContainerReportForDataNodeSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. 3 DataNodes registered, 3 required.
scm_1       | 2021-05-31 09:31:13,425 [EventQueue-NodeRegistrationContainerReportForDataNodeSafeModeRule] INFO safemode.SCMSafeModeManager: DataNodeSafeModeRule rule is successfully validated
scm_1       | 2021-05-31 09:31:13,425 [EventQueue-NodeRegistrationContainerReportForDataNodeSafeModeRule] INFO safemode.SCMSafeModeManager: All SCM safe mode pre check rules have passed
scm_1       | 2021-05-31 09:31:13,425 [EventQueue-NodeRegistrationContainerReportForDataNodeSafeModeRule] WARN events.EventQueue: No event handler registered for event TypedEvent{payloadType=SafeModeStatus, name='Safe mode status'}
scm_1       | 2021-05-31 09:31:13,426 [EventQueue-NodeRegistrationContainerReportForDataNodeSafeModeRule] INFO ha.SCMContext: Update SafeModeStatus from SafeModeStatus{safeModeStatus=true, preCheckPassed=false} to SafeModeStatus{safeModeStatus=true, preCheckPassed=true}.
scm_1       | 2021-05-31 09:31:13,428 [EventQueue-NodeRegistrationContainerReportForDataNodeSafeModeRule] INFO pipeline.BackgroundPipelineCreator: trigger a one-shot run on RatisPipelineUtilsThread.
scm_1       | 2021-05-31 09:31:13,438 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=b0f3dc46-82b9-41ca-909c-ec3c28fd61d7 to datanode:097093c8-cde7-4b6b-810e-afab397b3262
scm_1       | 2021-05-31 09:31:13,445 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=b0f3dc46-82b9-41ca-909c-ec3c28fd61d7 to datanode:d7f9695a-0d28-4334-8c21-b92db3761fb1
scm_1       | 2021-05-31 09:31:13,445 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=b0f3dc46-82b9-41ca-909c-ec3c28fd61d7 to datanode:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d
scm_1       | 2021-05-31 09:31:13,446 [RatisPipelineUtilsThread - 0] INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: b0f3dc46-82b9-41ca-909c-ec3c28fd61d7, Nodes: 097093c8-cde7-4b6b-810e-afab397b3262{ip: 172.24.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}d7f9695a-0d28-4334-8c21-b92db3761fb1{ip: 172.24.0.8, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d{ip: 172.24.0.10, host: ozones3-haproxy_datanode_1.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/THREE, State:ALLOCATED, leaderId:, CreationTimestamp2021-05-31T09:31:13.438Z].
scm_1       | 2021-05-31 09:31:13,447 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=051f7637-2907-4c0a-b60c-58a63aa440a0 to datanode:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d
scm_1       | 2021-05-31 09:31:13,452 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=051f7637-2907-4c0a-b60c-58a63aa440a0 to datanode:d7f9695a-0d28-4334-8c21-b92db3761fb1
scm_1       | 2021-05-31 09:31:13,452 [RatisPipelineUtilsThread - 0] INFO pipeline.RatisPipelineProvider: Sending CreatePipelineCommand for pipeline:PipelineID=051f7637-2907-4c0a-b60c-58a63aa440a0 to datanode:097093c8-cde7-4b6b-810e-afab397b3262
scm_1       | 2021-05-31 09:31:13,453 [RatisPipelineUtilsThread - 0] INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: 051f7637-2907-4c0a-b60c-58a63aa440a0, Nodes: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d{ip: 172.24.0.10, host: ozones3-haproxy_datanode_1.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}d7f9695a-0d28-4334-8c21-b92db3761fb1{ip: 172.24.0.8, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}097093c8-cde7-4b6b-810e-afab397b3262{ip: 172.24.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/THREE, State:ALLOCATED, leaderId:, CreationTimestamp2021-05-31T09:31:13.447Z].
scm_1       | 2021-05-31 09:31:13,454 [RatisPipelineUtilsThread - 0] INFO pipeline.PipelineManagerV2Impl: Pipeline: PipelineID=051f7637-2907-4c0a-b60c-58a63aa440a0 contains same datanodes as previous pipelines: PipelineID=b0f3dc46-82b9-41ca-909c-ec3c28fd61d7 nodeIds: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, d7f9695a-0d28-4334-8c21-b92db3761fb1, 097093c8-cde7-4b6b-810e-afab397b3262
scm_1       | 2021-05-31 09:31:13,459 [Listener at 0.0.0.0/9860] INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@adcfad9{scm,/,file:///tmp/jetty-0_0_0_0-9876-hdds-server-scm-1_2_0-SNAPSHOT_jar-_-any-11472135316635940612/webapp/,AVAILABLE}{jar:file:/opt/hadoop/share/ozone/lib/hdds-server-scm-1.2.0-SNAPSHOT.jar!/webapps/scm}
scm_1       | 2021-05-31 09:31:13,504 [Listener at 0.0.0.0/9860] INFO server.AbstractConnector: Started ServerConnector@59a79443{HTTP/1.1, (http/1.1)}{0.0.0.0:9876}
scm_1       | 2021-05-31 09:31:13,505 [Listener at 0.0.0.0/9860] INFO server.Server: Started @16813ms
scm_1       | 2021-05-31 09:31:13,506 [Listener at 0.0.0.0/9860] INFO impl.MetricsSinkAdapter: Sink prometheus started
scm_1       | 2021-05-31 09:31:13,506 [Listener at 0.0.0.0/9860] INFO impl.MetricsSystemImpl: Registered sink prometheus
scm_1       | 2021-05-31 09:31:13,508 [Listener at 0.0.0.0/9860] INFO http.BaseHttpServer: HTTP server of scm listening at http://0.0.0.0:9876
scm_1       | 2021-05-31 09:31:15,680 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:15,682 [EventQueue-PipelineReportForPipelineReportHandler] INFO pipeline.PipelineManagerV2Impl: Pipeline Pipeline[ Id: a2ebe312-10cf-4582-a02f-b9efcea8b973, Nodes: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d{ip: 172.24.0.10, host: ozones3-haproxy_datanode_1.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/ONE, State:ALLOCATED, leaderId:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, CreationTimestamp2021-05-31T09:31:12.675Z] moved to OPEN state
scm_1       | 2021-05-31 09:31:15,714 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
